objectid,street_num,street_name,longitude,latitude,meter_type,point
227604,2320,CLEMENT ST,-122.48432630090001,37.7821140018,SS,"(37.78211400182769, -122.48432630117229)"
227618,4942,MISSION ST,-122.4391718988,37.7190578998,SS,"(37.71905790020448, -122.43917189955027)"
227657,319,JUDAH ST,-122.4659004023,37.7621185974,SS,"(37.762118596877194, -122.46590040228128)"
227665,5306,MISSION ST,-122.44296810190001,37.714409598,SS,"(37.714409598086895, -122.44296810192144)"
227667,5060,MISSION ST,-122.44043539809999,37.7173865986,SS,"(37.7173865987523, -122.44043539750443)"
227689,2138,CLEMENT ST,-122.4824810026,37.7821931996,SS,"(37.78219320007817, -122.48248100345633)"
227744,1254,09TH AVE,-122.4662805657,37.764598471199996,SS,"(37.76459847111142, -122.46628056573151)"
227910,1340,09TH AVE,-122.4661610012,37.7630360023,SS,"(37.763036002295415, -122.46616100056912)"
227919,2111,CLEMENT ST,-122.4821029005,37.782073299299995,SS,"(37.78207329898345, -122.48210290118766)"
227935,3611,BALBOA ST,-122.4976647551,37.7756308967,SS,"(37.77563089708371, -122.49766475473821)"
228006,1325,08TH AVE,-122.46535319969999,37.7636079985,MS,"(37.76360799794625, -122.46535320027924)"
228011,701,38TH AVE,-122.4984433984,37.775508302199995,-,"(37.775508301596794, -122.49844339767489)"
228038,935,IRVING ST,-122.46813079879999,37.7638826974,SS,"(37.763882696904346, -122.4681307992557)"
228089,17,VICENTE ST,-122.4667261985,37.73951980180001,SS,"(37.7395198016903, -122.46672619862119)"
228095,344,WEST PORTAL AVE,-122.46991640120001,37.7374042988,SS,"(37.73740429899356, -122.46991640151802)"
228096,2335,IRVING ST,-122.4832917002,37.7632213988,SS,"(37.76322139877939, -122.4832916998523)"
228104,1912,IRVING ST,-122.47878792719999,37.7635681643,SS,"(37.763568164210625, -122.47878792677272)"
228169,40,WEST PORTAL AVE,-122.4665926022,37.740233800300004,SS,"(37.74023379958372, -122.46659260237159)"
228216,1295,23RD AVE,-122.4815105011,37.763538899699995,SS,"(37.763538900085315, -122.48151050132473)"
228222,1021,IRVING ST,-122.4689443016,37.7638470017,SS,"(37.76384700176801, -122.46894430156338)"
228227,807,ULLOA ST,-122.4655794983,37.740424298600004,MS,"(37.74042429871181, -122.46557949752139)"
228282,1304,20TH AVE,-122.4781035983,37.7633301009,SS,"(37.76333010129119, -122.47810359830981)"
228284,1308,25TH AVE,-122.48346430040002,37.762993601,SS,"(37.76299360084783, -122.48346430046148)"
228367,251,WEST PORTAL AVE,-122.46880710100001,37.738036299899996,SS,"(37.73803629981449, -122.46880710070016)"
228416,1002,IRVING ST,-122.4686649998,37.7640132987,SS,"(37.76401329857083, -122.46866499951028)"
228446,621,TARAVAL ST,-122.4732258001,37.7430753995,SS,"(37.74307539978954, -122.4732257999285)"
228460,1535,IRVING ST,-122.4747628008,37.7635911972,SS,"(37.76359119726215, -122.47476280094905)"
228514,130,WEST PORTAL AVE,-122.46767490149999,37.73929360220001,SS,"(37.73929360168733, -122.46767490142561)"
228520,1929,IRVING ST,-122.47889890120001,37.7634091982,SS,"(37.763409197892244, -122.47889890135669)"
228555,1825,IRVING ST,-122.4778205973,37.7634567012,SS,"(37.76345670098755, -122.47782059729771)"
228559,1521,OCEAN AVE,-122.45886659969999,37.7243676007,SS,"(37.72436760102534, -122.45886659967688)"
228581,1827,IRVING ST,-122.4778627974,37.7634548013,SS,"(37.763454800805036, -122.4778627973807)"
228614,4916,MISSION ST,-122.4387727023,37.7195858982,SS,"(37.71958589755792, -122.4387727015796)"
228644,1220,NORIEGA ST,-122.4770366994,37.7542840996,SS,"(37.75428409989335, -122.47703669889526)"
228703,1298,20TH AVE,-122.478126101,37.7636950993,SS,"(37.76369509892203, -122.478126100584)"
228724,2122,IRVING ST,-122.4811771025,37.7634547007,SS,"(37.763454701297555, -122.48117710259356)"
228752,27,WEST PORTAL AVE,-122.46622030040001,37.7402608012,SS,"(37.74026080100883, -122.46622029991455)"
228787,199,WEST PORTAL AVE,-122.4679513981,37.738756601599995,SS,"(37.73875660204275, -122.46795139802998)"
228854,191,LENOX WAY,-122.46581039739999,37.7413354003,SS,"(37.741335400073716, -122.46581039691141)"
228856,346,WEST PORTAL AVE,-122.4699473025,37.73737849930001,SS,"(37.737378499184665, -122.46994730150163)"
228866,701,PORTOLA DR,-122.45327640110001,37.744305499700005,SS,"(37.744305500326135, -122.45327640150411)"
228883,109,WEST PORTAL AVE,-122.4671135989,37.7394618996,SS,"(37.73946189974407, -122.46711359849489)"
228935,145,WEST PORTAL AVE,-122.4677240976,37.738947999500006,SS,"(37.738948000131415, -122.46772409797879)"
228937,224,WEST PORTAL AVE,-122.4685399027,37.738565399200006,SS,"(37.73856539862097, -122.46853990260144)"
228941,60,WEST PORTAL AVE,-122.466938501,37.7399514028,SS,"(37.73995140297954, -122.4669385013821)"
228948,736,PORTOLA DR,-122.45381399959999,37.7441567992,SS,"(37.744156799227625, -122.45381400023221)"
228950,1275,20TH AVE,-122.4783640983,37.7640299994,MS,"(37.76402999876368, -122.47836409828034)"
228959,1413,IRVING ST,-122.47332950100001,37.7636542012,SS,"(37.763654200993265, -122.47332950047483)"
228971,106,WEST PORTAL AVE,-122.46728899860001,37.739618501500004,SS,"(37.739618501184665, -122.46728899899485)"
228972,2239,IRVING ST,-122.4822934994,37.7632680022,SS,"(37.76326800206787, -122.48229349884353)"
228990,16,VICENTE ST,-122.4666121991,37.73960030160001,SS,"(37.73960030174939, -122.46661219940819)"
229027,1319,NORIEGA ST,-122.478358302,37.7540810005,SS,"(37.75408100013796, -122.47835830149278)"
229071,807,TARAVAL ST,-122.4749961027,37.742997799899996,SS,"(37.742997799950196, -122.4749961032431)"
229125,2537,NORIEGA ST,-122.49115329959999,37.7534991008,SS,"(37.75349910114422, -122.49115329993462)"
229136,918,TARAVAL ST,-122.4764384997,37.743099500300005,SS,"(37.74309950034229, -122.47643849986869)"
229232,1620,TARAVAL ST,-122.483936101,37.7427700021,SS,"(37.742770001907736, -122.48393610091036)"
229237,2551,OCEAN AVE,-122.4731661992,37.731557899,SS,"(37.7315578990084, -122.47316619895705)"
229239,1628,HOLLOWAY AVE,-122.4780332015,37.720930601300005,SS,"(37.72093060130486, -122.4780332025494)"
229257,1294,27TH AVE,-122.48565077010001,37.763486110500004,SS,"(37.763486109789234, -122.48565076955065)"
229273,2368,22ND AVE,-122.4788475984,37.7430820995,SS,"(37.74308209908031, -122.47884759772076)"
229281,2549,OCEAN AVE,-122.47313710280001,37.7315449015,SS,"(37.73154490110402, -122.47313710320928)"
229312,1216,TARAVAL ST,-122.4795619992,37.7429622997,SS,"(37.74296230037209, -122.4795619985362)"
229322,2329,NORIEGA ST,-122.4888052994,37.7536028017,SS,"(37.75360280175668, -122.48880529933253)"
229333,2322,NORIEGA ST,-122.4887285994,37.7537987985,SS,"(37.75379879860046, -122.48872859908668)"
229343,1201,TARAVAL ST,-122.47904010280001,37.7428201985,SS,"(37.742820197842136, -122.47904010336387)"
229351,1730,HOLLOWAY AVE,-122.48008470030001,37.7209996012,SS,"(37.7209996006705, -122.48008470041987)"
229423,808,TARAVAL ST,-122.47500119889999,37.7431625993,SS,"(37.74316259934215, -122.47500119845768)"
229424,1823,TARAVAL ST,-122.4860875008,37.742510397800004,SS,"(37.74251039828576, -122.48608750056437)"
229445,1207,TARAVAL ST,-122.4792500974,37.7428109002,SS,"(37.74281090024094, -122.47925009658518)"
229457,2306,IRVING ST,-122.4828354006,37.7633790009,SS,"(37.76337900099707, -122.48283540089129)"
229461,1808,33RD AVE,-122.4913302024,37.753350702,SS,"(37.75335070232704, -122.4913302020768)"
206768,101,BEACH ST,-122.4120553087,37.807670465700006,MS,"(37.80767046640474, -122.41205530853871)"
229480,2444,NORIEGA ST,-122.4901839995,37.7537343976,SS,"(37.75373439811001, -122.49018399999099)"
229495,709,TARAVAL ST,-122.4740053003,37.7430412014,SS,"(37.74304120074634, -122.47400529957014)"
229529,1311,24TH AVE,-122.4825511982,37.7630201996,SS,"(37.76302019974453, -122.48255119746474)"
229553,1605,TARAVAL ST,-122.4834986997,37.7426242017,SS,"(37.742624201713014, -122.48349869980177)"
229577,1918,OCEAN AVE,-122.4626262018,37.7255128984,SS,"(37.72551289797123, -122.46262620181291)"
229583,2412,IRVING ST,-122.4840620027,37.7633249991,SS,"(37.76332499892242, -122.48406200334772)"
229614,1955,OCEAN AVE,-122.46394080270001,37.7258203019,SS,"(37.725820301549604, -122.46394080264511)"
229621,2658,OCEAN AVE,-122.4746060984,37.7323937983,SS,"(37.7323937976138, -122.47460609799)"
229640,2350,19TH AVE,-122.47557979780001,37.7435872386,SS,"(37.74358723939437, -122.47557979768287)"
229649,2401,17TH AVE,-122.473608912,37.7429466767,SS,"(37.74294667702998, -122.47360891228624)"
229667,2504,IRVING ST,-122.4849010983,37.7632880014,SS,"(37.76328800057574, -122.48490109766315)"
229669,2535,OCEAN AVE,-122.4729214979,37.7314481017,SS,"(37.73144810216784, -122.47292149759008)"
229713,2366,26TH AVE,-122.48317581370002,37.7428957964,SS,"(37.742895796316446, -122.48317581364006)"
229789,2525,OCEAN AVE,-122.47276980219999,37.7313799009,SS,"(37.73137990063264, -122.47276980189743)"
229826,2406,25TH AVE,-122.48206671959998,37.742596734900005,SS,"(37.74259673500187, -122.48206671948792)"
229850,1502,TARAVAL ST,-122.4823663996,37.7428390019,SS,"(37.742839002130616, -122.48236639999165)"
197019,208,WASHINGTON ST,-122.3985936024,37.796179098,MS,"(37.796179097915584, -122.39859360216369)"
197028,119,JACKSON ST,-122.39914699799999,37.7969290995,SS,"(37.79692909965086, -122.3991469984042)"
197037,102,CLAY ST,-122.3970050027,37.7954825004,SS,"(37.795482499563484, -122.3970050028922)"
197083,322,DRUMM ST,-122.3970213977,37.7971150995,SS,"(37.79711510019483, -122.39702139789237)"
197149,13,SPEAR ST,-122.3952166007,37.793564000100005,SS,"(37.79356399964694, -122.3952166006358)"
197196,120,CLAY ST,-122.39761229950001,37.7954051019,SS,"(37.79540510167957, -122.39761229931308)"
197348,318,WASHINGTON ST,-122.39929779959999,37.7960892999,MS,"(37.796089300424256, -122.39929780047186)"
197479,42,SPEAR ST,-122.39494859770001,37.793145799,MS,"(37.79314579926601, -122.3949485975783)"
197487,509,SACRAMENTO ST,-122.4017117989,37.7938942024,SS,"(37.793894201747456, -122.4017117985061)"
197494,30,SPEAR ST,-122.395094102,37.793261899499996,MS,"(37.79326190023385, -122.39509410217615)"
197530,416,SANSOME ST,-122.4013400001,37.7944447984,SS,"(37.79444479787981, -122.40133999985237)"
197563,286,EMBARCADERO NORTH,-122.39574079370001,37.797425129400004,SS,"(37.79742512854957, -122.39574079392102)"
197565,23,DRUMM ST,-122.396654634,37.7943602694,-,"(37.794360269205406, -122.39665463423565)"
197670,335,WASHINGTON ST,-122.4000375026,37.7958819986,MS,"(37.79588199869457, -122.40003750250087)"
197790,5,DAVIS ST,-122.3975408019,37.7927775987,SS,"(37.79277759857209, -122.39754080167333)"
197803,18,WASHINGTON ST,-122.3964237009,37.7965864026,SS,"(37.7965864031141, -122.39642370091258)"
197890,122,CLAY ST,-122.3976892007,37.7953953006,SS,"(37.79539530102953, -122.39768920070371)"
197969,13,CALIFORNIA ST,-122.3969395009,37.793517100500004,MS,"(37.79351710062373, -122.39693950076203)"
197971,110,CALIFORNIA ST,-122.39806420139999,37.7935270024,SS,"(37.79352700233127, -122.39806420053914)"
197983,25,EMBARCADERO NORTH,-122.39482889860001,37.7955680014,SS,"(37.795568001280074, -122.39482889910958)"
198024,13,SUTTER ST,-122.4010833015,37.790126201599996,SS,"(37.79012620171861, -122.40108330236427)"
198045,19,SUTTER ST,-122.40127169870001,37.790102201399996,SS,"(37.79010220085295, -122.40127169881212)"
198067,323,MISSION ST,-122.3964192026,37.790569101399996,SS,"(37.79056910075149, -122.39641920307031)"
198181,240,SPEAR ST,-122.3914559984,37.7903600008,SS,"(37.790360000562984, -122.3914559977511)"
198232,219,MAIN ST,-122.3930482973,37.790438198400004,MS,"(37.79043819827047, -122.39304829654526)"
198264,13,PINE ST,-122.3980105014,37.7924185012,SS,"(37.79241850143952, -122.39801050105247)"
198297,414,BUSH ST,-122.40452500030001,37.7907630027,SS,"(37.790763003379965, -122.4045250003554)"
198326,149,SPEAR ST,-122.39328020219999,37.7920196009,SS,"(37.792019600790454, -122.39328020226436)"
198344,224,SPEAR ST,-122.39186670040002,37.790687599099996,SS,"(37.790687599332266, -122.39186669997594)"
198383,29,BATTERY ST,-122.3998076987,37.7920841024,SS,"(37.792084102084665, -122.39980769866881)"
198399,49,BEALE ST,-122.39594489870001,37.7913798996,MS,"(37.79137989961799, -122.39594489853421)"
198454,121,BEALE ST,-122.3951431026,37.790687599099996,SS,"(37.79068759908117, -122.39514310292573)"
198474,9,SANSOME ST,-122.4007303174,37.790714107199996,MS,"(37.79071410724326, -122.40073031652192)"
198478,7,SANSOME ST,-122.4007145148,37.790637407199995,-,"(37.79063740682068, -122.4007145152135)"
198523,104,PINE ST,-122.39888090049999,37.7924238992,SS,"(37.79242389881411, -122.3988809006369)"
198539,46,MISSION ST,-122.3938294013,37.792818200700005,SS,"(37.79281820096918, -122.39382940115892)"
198557,20,SANSOME ST,-122.40061579799999,37.7909273998,MS,"(37.7909274000869, -122.4006157983329)"
198569,26,SANSOME ST,-122.4006297008,37.7909948015,MS,"(37.79099480096485, -122.40062970074023)"
198627,51,BEALE ST,-122.3958565981,37.7913094022,MS,"(37.79130940168108, -122.39585659753394)"
198666,233,MISSION ST,-122.3954495002,37.791325501100005,MS,"(37.791325501367986, -122.3954494997806)"
198760,226,BUSH ST,-122.40178554,37.7910983132,SS,"(37.79109831285398, -122.40178553998662)"
198772,224,BUSH ST,-122.40173100049999,37.7911052646,SS,"(37.79110526481711, -122.40173100083923)"
198831,209,MISSION ST,-122.39514149879999,37.7915716999,MS,"(37.79157170020739, -122.39514149903391)"
198906,205,BATTERY ST,-122.40007960209999,37.7933975019,SS,"(37.793397501736244, -122.4000796018644)"
198911,331,PINE ST,-122.401985401,37.7919201021,SS,"(37.7919201015652, -122.40198540067054)"
198927,530,PINE ST,-122.40531279860001,37.7916113016,SS,"(37.79161130182819, -122.40531279876008)"
198940,309,PINE ST,-122.4013470017,37.7920015016,SS,"(37.79200150223895, -122.40134700185281)"
199024,2,UNION ST,-122.4005266984,37.801580502600004,SS,"(37.8015805030926, -122.4005266980378)"
199052,626,JACKSON ST,-122.4060151015,37.7961425976,SS,"(37.796142598208995, -122.40601510184)"
199070,210,SPEAR ST,-122.39222340069999,37.7909721983,SS,"(37.7909721982277, -122.3922234008766)"
199093,628,JACKSON ST,-122.4060884991,37.796133500399996,SS,"(37.79613349982041, -122.4060884986668)"
199211,129,MONTGOMERY ST,-122.4024039988,37.7907527992,SS,"(37.79075279933174, -122.40240399932314)"
199249,1226,BATTERY ST,-122.4018144996,37.8028134973,SS,"(37.80281349704641, -122.40181449946728)"
199250,515,BROADWAY,-122.40601700139999,37.7978678,SS,"(37.79786780022348, -122.40601700148432)"
199268,807,PACIFIC AVE,-122.4087777992,37.796618902,SS,"(37.796618902014224, -122.40877779901474)"
203100,30,TERRY A FRANCOIS BLVD,-122.3887227994,37.7762690996,SS,"(37.77626910009621, -122.38872279882601)"
199285,1104,SANSOME ST,-122.40256650159999,37.80050950210001,SS,"(37.800509501797784, -122.40256650195126)"
199310,1017,KEARNY ST,-122.40548470030001,37.7975125973,SS,"(37.797512597329174, -122.40548469988538)"
199395,1218,SANSOME ST,-122.40283741110001,37.801874657400006,SS,"(37.80187465710798, -122.40283741057543)"
199404,16,GREEN ST,-122.3996109028,37.8007523985,SS,"(37.800752398056474, -122.39961090290096)"
199407,726,EMBARCADERO NORTH,-122.4000010022,37.802182099700005,SS,"(37.80218210008524, -122.4000010022224)"
199427,815,PACIFIC AVE,-122.40907289809999,37.7965807979,SS,"(37.79658079812446, -122.40907289776422)"
199465,122,SUTTER ST,-122.40298750219999,37.7899904986,SS,"(37.78999049928541, -122.40298750224085)"
199491,103,GREENWICH ST,-122.40219830129999,37.8031578985,SS,"(37.80315789866486, -122.40219830118122)"
199575,1002,BATTERY ST,-122.4013775007,37.800608699099996,MS,"(37.800608698601614, -122.40137750053987)"
199576,1002,BATTERY ST,-122.4013755002,37.80059870230001,MS,"(37.80059870169437, -122.40137549960752)"
199578,816,JACKSON ST,-122.40890229840001,37.795784098,SS,"(37.795784097729594, -122.40890229767592)"
199623,117,FREMONT ST,-122.3959682004,37.789987000500005,SS,"(37.78998700111507, -122.39596820018447)"
199738,140,GREEN ST,-122.402480425,37.800385209699996,MS,"(37.80038521027323, -122.40248042444668)"
199833,33,SUTTER ST,-122.4017968026,37.7900353027,SS,"(37.790035302886906, -122.40179680255982)"
199836,308,HOWARD ST,-122.3946080176,37.7897561762,SS,"(37.789756176319905, -122.39460801768536)"
199883,315,SPEAR ST,-122.39040490209999,37.7897259992,SS,"(37.789725999327885, -122.39040490233236)"
199911,28,01ST ST,-122.3983152003,37.7902587977,SS,"(37.790258798312934, -122.39831519997068)"
199924,136,SUTTER ST,-122.4034835991,37.789927299,SS,"(37.78992729866318, -122.40348359916146)"
199930,1316,SANSOME ST,-122.4029570147,37.8024727048,SS,"(37.80247270468769, -122.40295701464653)"
199941,1023,KEARNY ST,-122.40552279879999,37.7977022015,SS,"(37.79770220221003, -122.405522799509)"
199981,420,BUSH ST,-122.4047510994,37.7907342025,SS,"(37.79073420310112, -122.40475109916417)"
199982,224,COLUMBUS AVE,-122.40603849819999,37.7975330994,SS,"(37.797533099267824, -122.40603849792566)"
200048,826,MONTGOMERY ST,-122.4035814998,37.7971111991,SS,"(37.797111198599524, -122.40358150024971)"
200132,703,JACKSON ST,-122.4068487992,37.795958598,SS,"(37.79595859825944, -122.40684879893941)"
200148,1009,KEARNY ST,-122.40544129879999,37.7972967018,-,"(37.79729670238268, -122.40544129914356)"
200194,808,CLAY ST,-122.4065897984,37.7942669009,SS,"(37.79426690054861, -122.40658979823077)"
200207,24,COLUMBUS AVE,-122.4040193983,37.7961393007,SS,"(37.79613930095807, -122.40401939826525)"
200266,123,VALLEJO ST,-122.4007333011,37.7995317978,-,"(37.799531798400515, -122.40073330079515)"
200275,814,SANSOME ST,-122.40205519989999,37.7979574976,SS,"(37.79795749780789, -122.40205519979517)"
200286,15,COLUMBUS AVE,-122.4037948841,37.7957651069,SS,"(37.79576510711117, -122.40379488366845)"
200296,534,WASHINGTON ST,-122.4029722025,37.7956285019,MS,"(37.79562850232883, -122.40297220235479)"
200313,118,VALLEJO ST,-122.40064179870001,37.7996715018,SS,"(37.79967150164883, -122.40064179929848)"
200314,27,GREEN ST,-122.3998593983,37.800593399300006,SS,"(37.800593399259014, -122.39985939748126)"
200344,626,WASHINGTON ST,-122.404468682,37.7954378807,SS,"(37.79543788058537, -122.40446868256541)"
200360,116,BROADWAY,-122.4005301015,37.7987273027,SS,"(37.79872730283962, -122.40053010091333)"
200365,917,WASHINGTON ST,-122.40873839860001,37.794819000100006,-,"(37.794819000100404, -122.40873839934606)"
206236,235,JEFFERSON ST,-122.4171279694,37.807998525900004,-,"(37.807998526055826, -122.41712796895662)"
200387,314,BROADWAY,-122.40285179920001,37.7984314998,SS,"(37.798431500405556, -122.4028517987414)"
200418,712,EMBARCADERO NORTH,-122.3997313005,37.80186759950001,SS,"(37.80186760029835, -122.3997313004657)"
200436,64,BROADWAY,-122.3992944022,37.7988848993,SS,"(37.79888489941948, -122.39929440229727)"
200503,312,PACIFIC AVE,-122.4013499019,37.7976383985,SS,"(37.79763839794444, -122.40134990182877)"
200558,538,PACIFIC AVE,-122.4051063021,37.7971575008,SS,"(37.797157501208574, -122.40510630150804)"
200589,316,PACIFIC AVE,-122.4014494007,37.7976257977,MS,"(37.79762579770152, -122.40144940153581)"
200637,308,PACIFIC AVE,-122.4012050318,37.7976566372,SS,"(37.797656637313366, -122.40120503191817)"
200694,1012,SANSOME ST,-122.4024284833,37.7998227826,SS,"(37.79982278332313, -122.40242848281179)"
200722,816,SANSOME ST,-122.4020662026,37.7980121979,SS,"(37.7980121983084, -122.40206620295557)"
200733,229,VALLEJO ST,-122.4021949989,37.7993478988,SS,"(37.79934789873815, -122.40219499873088)"
200805,115,COLUMBUS AVE,-122.4047843979,37.7964503978,SS,"(37.796450398364776, -122.4047843984116)"
200885,523,PACIFIC AVE,-122.4046389998,37.797135400500004,SS,"(37.797135400197654, -122.40463900020889)"
200911,710,WASHINGTON ST,-122.4054477976,37.7953132977,SS,"(37.7953132979158, -122.40544779830671)"
200916,802,MONTGOMERY ST,-122.4034736973,37.7965693985,SS,"(37.796569398745746, -122.40347369753239)"
200948,822,BATTERY ST,-122.4010637083,37.799054777399995,SS,"(37.799054777401004, -122.40106370812212)"
200975,628,WASHINGTON ST,-122.4045402196,37.7954283829,SS,"(37.79542838331885, -122.40454022051728)"
201001,26,GREEN ST,-122.39995020229999,37.800709298700006,SS,"(37.80070929871396, -122.39995020227056)"
201182,162,STILLMAN ST,-122.3980452974,37.7804577992,MS,"(37.780457798756565, -122.39804529659388)"
201204,625,DAVIS ST,-122.39871569879999,37.7985990987,SS,"(37.79859909877331, -122.398715698967)"
201238,418,MERCHANT ST,-122.4011162982,37.795391701999996,SS,"(37.79539170224, -122.401116297862)"
201262,607,SACRAMENTO ST,-122.40331979999999,37.7936893989,SS,"(37.793689398793816, -122.40331979948627)"
201286,433,WASHINGTON ST,-122.40116494680001,37.7957105719,MS,"(37.79571057200845, -122.40116494659347)"
201287,333,BRANNAN ST,-122.3926436023,37.7812717994,SS,"(37.781271798768465, -122.39264360224382)"
201350,624,02ND ST,-122.39149829899999,37.7812615008,SS,"(37.78126150087427, -122.39149829879699)"
201365,314,JACKSON ST,-122.4008716025,37.7967983027,MS,"(37.79679830290796, -122.40087160344883)"
201367,201,PACIFIC AVE,-122.3998796993,37.7977359024,SS,"(37.797735901885396, -122.39987969878771)"
201372,703,DAVIS ST,-122.3988121019,37.7990543981,SS,"(37.79905439814661, -122.39881210255473)"
201473,365,BRANNAN ST,-122.3933093992,37.780745902,SS,"(37.780745901905426, -122.39330939940133)"
201538,206,JACKSON ST,-122.3997742997,37.7969356989,SS,"(37.796935698848344, -122.39977429983821)"
201556,614,COMMERCIAL ST,-122.4035423004,37.7941889995,SS,"(37.794188998569794, -122.40354230019055)"
201568,758,FOLSOM ST,-122.4006231015,37.7825679992,SS,"(37.782567998888666, -122.4006231021583)"
201585,718,HARRISON ST,-122.3980148991,37.782177201399996,SS,"(37.78217720076083, -122.39801489868515)"
201617,132,05TH ST,-122.40560689729999,37.7819347017,-,"(37.78193470217447, -122.4056068971259)"
201747,618,DAVIS ST,-122.39853470000001,37.7984812994,SS,"(37.79848129939194, -122.39853469971544)"
201771,637,02ND ST,-122.3911064004,37.781191500700004,SS,"(37.781191501332565, -122.39110639959597)"
201794,427,BRYANT ST,-122.39420079780001,37.7824858007,SS,"(37.78248580068819, -122.39420079751562)"
201797,632,BATTERY ST,-122.40071249729999,37.7973074977,SS,"(37.79730749814224, -122.40071249684586)"
201858,210,PACIFIC AVE,-122.400153402,37.7977915023,SS,"(37.79779150236496, -122.40015340238952)"
201887,422,BRYANT ST,-122.39434640270001,37.7826284998,SS,"(37.782628499965945, -122.39434640315271)"
201924,843,HOWARD ST,-122.4037047976,37.782353199,SS,"(37.782353198801104, -122.40370479835221)"
202029,416,BRANNAN ST,-122.3948299994,37.779786799899995,SS,"(37.77978680015101, -122.3948299987733)"
202096,485,BRANNAN ST,-122.3960144014,37.778608997199996,SS,"(37.778608997024875, -122.39601440153878)"
202120,659,03RD ST,-122.39298170030001,37.779157302200005,SS,"(37.77915730191418, -122.39298170035565)"
202186,574,BRYANT ST,-122.39752230020001,37.780121701700004,SS,"(37.780121702011165, -122.39752230049405)"
202223,350,RITCH ST,-122.3936046992,37.7786314999,SS,"(37.778631499593686, -122.39360469908546)"
202293,125,SOUTH PARK,-122.39484899840001,37.7807645992,MS,"(37.78076459944341, -122.39484899756602)"
202298,446,03RD ST,-122.3964059983,37.7816449002,-,"(37.7816449002726, -122.39640599836284)"
202336,668,BRYANT ST,-122.3997511991,37.7783627984,SS,"(37.77836279827661, -122.39975119876881)"
202393,522,04TH ST,-122.3974199013,37.7789211002,MS,"(37.77892109972269, -122.39741990065413)"
202412,603,BRYANT ST,-122.3981327989,37.779376299000006,SS,"(37.77937629894758, -122.39813279911309)"
202447,543,03RD ST,-122.3947887995,37.780605097199995,SS,"(37.780605097405136, -122.39478879989876)"
202471,611,03RD ST,-122.39399640229999,37.7799672008,SS,"(37.77996720102296, -122.39399640185162)"
202570,834,FOLSOM ST,-122.4020617993,37.7814312008,SS,"(37.78143120109774, -122.40206179914115)"
202615,951,FOLSOM ST,-122.4046077018,37.7791800004,SS,"(37.77918000017117, -122.40460770231064)"
202617,150,STILLMAN ST,-122.39767159870001,37.78076809730001,MS,"(37.78076809678709, -122.39767159845486)"
202626,513,BRYANT ST,-122.39614899799999,37.780945000100004,SS,"(37.78094500015832, -122.39614899837593)"
202644,872,HARRISON ST,-122.401672499,37.7792992973,SS,"(37.77929929716772, -122.40167249948468)"
202656,402,BRANNAN ST,-122.3945312644,37.7800228523,SS,"(37.78002285205134, -122.39453126428977)"
202706,149,STILLMAN ST,-122.3974686001,37.7808372983,SS,"(37.7808372981439, -122.39746860016793)"
202713,681,BRYANT ST,-122.3998310175,37.7780434021,SS,"(37.77804340243798, -122.39983101685878)"
202716,226,05TH ST,-122.4043625982,37.780922201399996,SS,"(37.780922201119154, -122.4043625979929)"
202761,717,02ND ST,-122.38996509809999,37.7802743976,SS,"(37.78027439832603, -122.38996509801756)"
202777,27,CLARENCE PL,-122.3924239932,37.779508435900006,MS,"(37.77950843636833, -122.39242399300129)"
202829,842,HARRISON ST,-122.4008972009,37.779909298700005,SS,"(37.77990929928096, -122.40089720081761)"
202867,560,03RD ST,-122.3946081025,37.7802174006,SS,"(37.780217401171555, -122.39460810208715)"
202878,112,SOUTH PARK,-122.3948395994,37.7809851997,MS,"(37.780985199700496, -122.39483959916991)"
202906,918,FOLSOM ST,-122.4039568023,37.77993799830001,SS,"(37.77993799840284, -122.40395680159531)"
202911,705,02ND ST,-122.3902669975,37.7805024021,-,"(37.780502401918916, -122.39026699807633)"
202934,856,HARRISON ST,-122.4012358018,37.7796428994,-,"(37.77964289900197, -122.40123580163566)"
202952,854,HARRISON ST,-122.40118359549999,37.779684011,SS,"(37.77968401057381, -122.40118359585065)"
203027,34,MINNA ST,-122.3979228157,37.7886739073,-,"(37.788673907142645, -122.39792281594718)"
203028,269,BERRY ST,-122.39515093690001,37.774276123300005,SS,"(37.77427612301738, -122.39515093710057)"
203228,367,BERRY ST,-122.3971635994,37.7726884623,SS,"(37.772688462036115, -122.39716359857148)"
203265,176,BERRY ST,-122.39304130120001,37.7761240982,SS,"(37.77612409795648, -122.39304130053146)"
203281,216,POST ST,-122.4058523976,37.7886666999,SS,"(37.78866670032652, -122.40585239856338)"
203347,44,BLUXOME ST,-122.3970336017,37.77679570100001,SS,"(37.776795701165796, -122.39703360204786)"
203378,109,BLUXOME ST,-122.3980425149,37.7757882063,MS,"(37.77578820602454, -122.39804251464537)"
203385,409,TOWNSEND ST,-122.3972168192,37.77516340250001,MS,"(37.7751634034065, -122.39721681875992)"
203446,509,TOWNSEND ST,-122.40049019450001,37.7725860852,MS,"(37.77258608473155, -122.40049019396638)"
203474,461,TOWNSEND ST,-122.3990082999,37.773752399600006,MS,"(37.773752399620435, -122.39900829957023)"
203483,410,TOWNSEND ST,-122.3975860977,37.77519190210001,MS,"(37.77519190155279, -122.39758609818608)"
