objectid,street_num,street_name,longitude,latitude,meter_type
211165,1540,PINE ST,-122.4217233022,37.7895320979,SS
211169,1142,BUSH ST,-122.4167968165,37.7892083039,SS
211179,1522,CALIFORNIA ST,-122.4196879973,37.7907900986,SS
211240,629,TAYLOR ST,-122.41192680200001,37.7886649006,-
211250,1645,SACRAMENTO ST,-122.4204080028,37.791500599,SS
211273,1251,SUTTER ST,-122.4213596002,37.7875365009,-
211325,1419,BUSH ST,-122.42093870020001,37.7885507,SS
211328,1116,LARKIN ST,-122.4184939002,37.7884959997,SS
211377,645,BUSH ST,-122.40855270040001,37.7901176018,SS
211409,808,HYDE ST,-122.41680239860001,37.788431498099996,SS
211469,639,PINE ST,-122.40699739909999,37.7912741982,SS
211545,1601,SACRAMENTO ST,-122.4194204972,37.7916250982,SS
211578,605,TAYLOR ST,-122.4118070972,37.788083799999995,-
211593,1404,PINE ST,-122.4190953017,37.7898656976,SS
211634,713,BUSH ST,-122.4092844014,37.790025602,SS
211656,1114,BUSH ST,-122.4158423244,37.7893289012,SS
211735,1222,SUTTER ST,-122.420737501,37.7877400023,SS
211741,1007,HYDE ST,-122.41732621930001,37.7902736561,SS
211796,746,BUSH ST,-122.41026389940001,37.7900390019,SS
213750,1044,INDIANA ST,-122.3912047693,37.7571694922,MS
211841,1427,BUSH ST,-122.4212752001,37.7885077008,SS
211915,45,FERN ST,-122.4199975018,37.7882204977,SS
211917,1415,POLK ST,-122.4206428972,37.789971399,SS
211953,1508,PINE ST,-122.420840699,37.7896441975,SS
212033,740,OFARRELL ST,-122.41766129780001,37.7852619988,SS
212049,946,POST ST,-122.4181025159,37.7871273064,SS
212068,806,LARKIN ST,-122.4178751984,37.7854310003,SS
212074,1003,POST ST,-122.4184697994,37.7869450011,SS
212112,719,ELLIS ST,-122.4184291025,37.7840930027,SS
212122,725,GEARY ST,-122.41578198270001,37.7863340656,SS
212150,626,HYDE ST,-122.4165230018,37.787058100900005,SS
212174,115,HEMLOCK ST,-122.420578798,37.7871808008,-
212185,603,GEARY ST,-122.41342469840001,37.786637100300005,SS
212290,519,LEAVENWORTH ST,-122.414827801,37.786229197800004,SS
212294,514,GEARY ST,-122.4121886973,37.786918302,SS
212308,616,HYDE ST,-122.41646609989999,37.7867813975,SS
212441,714,OFARRELL ST,-122.41678789790001,37.785375199200004,SS
212471,514,HYDE ST,-122.41627730030001,37.7858520009,SS
212515,407,HYDE ST,-122.41620760200001,37.784722098,SS
212568,337,HYDE ST,-122.4161155016,37.7843068977,MS
212622,638,JONES ST,-122.4132409,37.7875040014,MS
212642,711,GEARY ST,-122.4152978131,37.7863951001,SS
212710,525,TAYLOR ST,-122.4117390976,37.7876248014,SS
212714,727,GEARY ST,-122.41584166940001,37.7863265415,SS
212829,508,HYDE ST,-122.4162435995,37.7856820998,SS
212847,515,GEARY ST,-122.4121519008,37.7867979993,SS
212877,733,POST ST,-122.41437450209999,37.7874651988,SS
212903,717,GEARY ST,-122.4155061591,37.786368836,SS
212905,745,ELLIS ST,-122.41909490360001,37.7840082193,SS
212922,1009,LARKIN ST,-122.41841750190001,37.7873709974,SS
213009,743,ELLIS ST,-122.4190202281,37.7840177277,SS
213017,428,LARKIN ST,-122.4172251985,37.782218200100004,SS
213027,601,TERRY A FRANCOIS BLVD,-122.3858837985,37.769962399200004,MS
213041,601,TERRY A FRANCOIS BLVD,-122.38588749780001,37.770094201800006,MS
213042,521,LARKIN ST,-122.41754349850001,37.7830050987,SS
213058,514,LARKIN ST,-122.41735520190001,37.782848698,SS
213102,514,TERRY A FRANCOIS BLVD,-122.3864822811,37.7703703756,SS
213120,301,CHINA BASIN ST,-122.3870548816,37.772072871999995,SS
213144,543,TERRY A FRANCOIS BLVD,-122.3862757849,37.7699845053,SS
213197,707,TERRY A FRANCOIS BLVD,-122.38621082899999,37.7664184988,MS
213211,324,MISSION BAY BLVD NORTH,-122.38750774719999,37.7712675414,SS
213258,1319,04TH ST,-122.39109697059999,37.7712873477,SS
213262,506,CHINA BASIN ST,-122.3900213866,37.7720580262,SS
213283,404,ILLINOIS ST,-122.38823192139999,37.7667320669,SS
213318,713,TERRY A FRANCOIS BLVD,-122.3862577677,37.7663230842,MS
213357,1611,04TH ST,-122.3908461665,37.7683864364,SS
213361,601,TERRY A FRANCOIS BLVD,-122.3857394889,37.7690394516,MS
213381,601,TERRY A FRANCOIS BLVD,-122.3857666029,37.7691319023,MS
213404,601,TERRY A FRANCOIS BLVD,-122.3857517048,37.769085146900004,MS
213476,601,TERRY A FRANCOIS BLVD,-122.3855589423,37.7694228377,MS
213565,318,MISSION BAY BLVD NORTH,-122.38730926379999,37.7712770823,SS
213618,425,MISSION BAY BLVD SOUTH,-122.3888326732,37.7706486298,SS
213661,1324,07TH ST,-122.3961367906,37.767275836399996,SS
213727,630,INDIANA ST,-122.391685664,37.76193885,MS
213746,1039,INDIANA ST,-122.39105534629999,37.7570627088,MS
213795,1306,04TH ST,-122.3913960198,37.7716297523,SS
213798,601,TERRY A FRANCOIS BLVD,-122.38533280840001,37.7688362774,MS
213827,1401,04TH ST,-122.39102721530001,37.770484544000006,SS
213832,504,ILLINOIS ST,-122.3881031185,37.7654006163,SS
213849,528,TERRY A FRANCOIS BLVD,-122.3864420482,37.769996157600005,SS
213855,7,EL DORADO SOUTH,-122.39376658,37.77230109790001,SS
213856,2138,03RD ST,-122.3888612988,37.762031089699995,MS
213857,604,INDIANA ST,-122.3917607664,37.7627446176,MS
213870,1015,INDIANA ST,-122.39107680389999,37.7573341441,MS
213895,1054,INDIANA ST,-122.3911964817,37.7570811871,MS
213926,838,INDIANA ST,-122.3913917397,37.759161605900005,MS
213968,22,MERRIMAC ST,-122.3929895841,37.771086556,SS
214027,424,10TH ST,-122.4106699021,37.7709767994,-
214167,949,BRANNAN ST,-122.40654179799999,37.770292199100005,SS
214181,541,08TH ST,-122.4059280974,37.7718057976,SS
214206,429,BERRY ST,-122.3985180759,37.7716199429,-
214211,409,BERRY ST,-122.3980265499,37.772007700900005,SS
214213,405,BERRY ST,-122.3979243689,37.7720883124,SS
215612,3252,PIERCE ST,-122.4390680974,37.80008280170001,SS
214219,1439,HARRISON ST,-122.4121177026,37.7707865973,SS
214237,348,10TH ST,-122.4117594992,37.771846002800004,SS
214269,436,BERRY ST,-122.3988558219,37.7715374146,SS
214281,901,BRANNAN ST,-122.4054800008,37.7711320993,SS
214292,951,BRANNAN ST,-122.4065872,37.770256302199996,SS
214360,232,UTAH ST,-122.4067219027,37.7667042975,MS
214381,230,POTRERO AVE,-122.4077316986,37.7662199017,SS
214391,576,TOWNSEND ST,-122.4016215149,37.772013405100004,MS
214407,150,UTAH ST,-122.40682199940001,37.767751800700005,SS
214453,742,LONG BRIDGE ST,-122.394417878,37.7713059999,SS
214455,735,LONG BRIDGE ST,-122.39403968629999,37.7712593557,SS
214469,202,KANSAS ST,-122.4038492778,37.7672305926,SS
214470,226,KANSAS ST,-122.40378298959999,37.7664923827,SS
214514,111,HENRY ADAMS ST,-122.4037591041,37.7681603004,SS
214559,233,VERMONT ST,-122.4045615924,37.7662309607,SS
214583,1703,ALAMEDA ST,-122.4021731737,37.7686356847,SS
214697,1421,HARRISON ST,-122.4116939024,37.771121398400005,SS
214720,5,HENRY ADAMS ST,-122.4039433597,37.7695636042,SS
214737,852,BRANNAN ST,-122.40455210180001,37.7721083005,SS
214746,158,DE HARO ST,-122.4019897191,37.7680026139,SS
214796,216,UTAH ST,-122.4067306976,37.7667960956,MS
214844,1701,ALAMEDA ST,-122.4020874317,37.7686395411,SS
214865,822,IOWA ST,-122.39199573049999,37.7553936049,MS
214870,720,07TH ST,-122.4003002659,37.7705972154,SS
214894,674,KING ST,-122.401667505,37.7705463261,SS
214910,907,BRANNAN ST,-122.4056328979,37.771011098200006,SS
214959,1162,INDIANA ST,-122.3910360162,37.7553713923,MS
214960,1164,INDIANA ST,-122.3910333917,37.755343427199996,MS
214999,106,15TH ST,-122.40219195450001,37.7674621523,SS
215021,1657,HOWARD ST,-122.41751739729999,37.7702818,SS
215068,3204,17TH ST,-122.4176390019,37.763603300700005,SS
215080,109,OTIS ST,-122.4201827028,37.7715170019,SS
215134,3204,FILLMORE ST,-122.43584660229999,37.7991903023,SS
215154,56,OTIS ST,-122.42018040059999,37.7720214025,SS
215162,27,OTIS ST,-122.41946350200001,37.7723470003,SS
215164,135,OTIS ST,-122.4201283992,37.770926502399995,SS
218678,927,TURK ST,-122.4250755976,37.7813425775,SS
215180,123,CAPP ST,-122.4185520985,37.764342998000004,SS
215192,2239,CHESTNUT ST,-122.4407651981,37.800180702400006,SS
215193,993,POTRERO AVE,-122.4064674002,37.7577487984,SS
215209,117,OTIS ST,-122.4201624018,37.771296798099996,SS
215226,1828,MISSION ST,-122.4199765974,37.7673015025,SS
215232,3,AVILA ST,-122.44039699780001,37.800471699700005,SS
215238,3210,SCOTT ST,-122.4409867988,37.7995773003,SS
215269,318,11TH ST,-122.41354010040001,37.7713588019,SS
215293,3232,SCOTT ST,-122.4410926008,37.80008689770001,SS
215343,145,OTIS ST,-122.42010080040001,37.7706255977,SS
215349,3314,STEINER ST,-122.4377221984,37.8001113002,SS
215459,21,GOUGH ST,-122.4210648981,37.772218198400004,SS
215480,2029,LOMBARD ST,-122.43549070110001,37.7998027009,SS
215485,2907,16TH ST,-122.4178411008,37.765092899,SS
215520,2129,CHESTNUT ST,-122.43882759819999,37.8004260016,SS
215559,2234,CHESTNUT ST,-122.440661201,37.800318299699995,SS
215576,1624,HOWARD ST,-122.4173582976,37.771173902700006,SS
215654,113,OTIS ST,-122.42017149899999,37.7713952017,SS
215712,2339,CHESTNUT ST,-122.44241680180001,37.7999704004,SS
215748,2012,CHESTNUT ST,-122.436734,37.800815497399995,SS
215765,141,SOUTH VAN NESS AVE,-122.4180275981,37.77169620140001,SS
215790,3208,DIVISADERO ST,-122.44265359399999,37.7994130657,SS
215839,3252,PIERCE ST,-122.4391428975,37.80008870260001,MS
215883,3319,STEINER ST,-122.43787690040001,37.8002058984,SS
215949,993,POTRERO AVE,-122.4064628013,37.7577073973,SS
215955,2322,LOMBARD ST,-122.4401992017,37.7994270016,SS
216015,2450,CALIFORNIA ST,-122.4351788999,37.7889250972,MS
216018,1818,UNION ST,-122.42960548190001,37.7978997127,SS
216073,2402,SACRAMENTO ST,-122.43257529899999,37.7900740216,-
216081,1,PETER YORKE WAY,-122.423492599,37.7862524995,MS
216151,137,HEMLOCK ST,-122.4213048999,37.7870900025,SS
216173,1506,FRANKLIN ST,-122.4235566982,37.788534399999996,SS
216174,1509,FRANKLIN ST,-122.4237578024,37.7886489023,SS
216210,2401,JACKSON ST,-122.43468040020001,37.7924022012,SS
216211,2425,SACRAMENTO ST,-122.4333587975,37.789867402,SS
216242,2022,FILLMORE ST,-122.43371099950001,37.7886045006,SS
216252,1926,UNION ST,-122.43149110280001,37.7976599009,SS
216263,1324,POST ST,-122.4241804012,37.7863490981,SS
216289,2030,FILLMORE ST,-122.4337458012,37.7887775981,SS
216312,2105,UNION ST,-122.4341385995,37.7971987006,SS
216341,2117,UNION ST,-122.4344085024,37.7971643013,SS
216398,1304,FRANKLIN ST,-122.4231701975,37.7866260027,SS
216442,1303,FRANKLIN ST,-122.42333529860001,37.7865629987,SS
216444,1522,FRANKLIN ST,-122.42363010129999,37.7888965988,SS
216455,1204,VAN NESS AVE,-122.4214559027,37.786860098000005,SS
216523,2835,CALIFORNIA ST,-122.4415646025,37.7878386014,SS
216533,2818,CALIFORNIA ST,-122.4411722009,37.788058201700004,SS
216574,2450,CALIFORNIA ST,-122.4349885021,37.7892102999,MS
216606,2437,CALIFORNIA ST,-122.4349872002,37.7886755009,SS
216624,1715,POST ST,-122.43041820239999,37.7854236019,SS
216655,2136,UNION ST,-122.4350512994,37.7972069987,SS
216675,1703,POST ST,-122.4300212019,37.7854734016,MS
216704,1127,GEARY BLVD,-122.42240490180001,37.7854914003,SS
216711,3015,FILLMORE ST,-122.4356564001,37.7975251981,SS
216714,1123,VAN NESS AVE,-122.42166370129999,37.7862759017,-
216796,2724,OCTAVIA ST,-122.42879329780001,37.797664097399995,SS
216877,232,FERN ST,-122.4231497009,37.7878785999,SS
216900,1731,CALIFORNIA ST,-122.42346500020001,37.7901404005,SS
216915,1832,UNION ST,-122.42998605940001,37.7978513044,SS
216925,1736,POST ST,-122.43117520000001,37.7854646006,-
216945,2402,CALIFORNIA ST,-122.4340400004,37.7889655986,SS
216955,1734,UNION ST,-122.4283836016,37.798055102,SS
216985,2450,CALIFORNIA ST,-122.43501430159999,37.7889477004,MS
216999,2420,CALIFORNIA ST,-122.4345583988,37.7888997001,SS
217051,1120,GOUGH ST,-122.42433970209999,37.7840441977,MS
217098,1810,POST ST,-122.4319033024,37.7853731987,SS
217121,1302,GOUGH ST,-122.4246533976,37.7856051986,MS
217153,1030,OFARRELL ST,-122.4224110988,37.7846663975,SS
219174,140,FELL ST,-122.4209383149,37.776253307000005,-
217178,1618,GEARY BLVD,-122.4297379998,37.7849125014,SS
217255,28,PETER YORKE WAY,-122.4243868978,37.7856096019,MS
217278,1502,LAGUNA ST,-122.427967401,37.785215401,SS
217325,2323,SUTTER ST,-122.4389167984,37.7853151009,SS
217387,228,OLIVE ST,-122.42217751780001,37.7841852025,SS
217556,2402,SUTTER ST,-122.4401535985,37.785265698,SS
217563,1226,GOUGH ST,-122.4245475006,37.7850716011,MS
217603,2039,POST ST,-122.4361565711,37.7846974831,SS
217605,2007,POST ST,-122.4350385524,37.7848375779,SS
217644,2114,POST ST,-122.4370033343,37.7847269269,SS
217675,1607,STEINER ST,-122.4347062833,37.7845059333,SS
217778,1607,FILLMORE ST,-122.4330662021,37.7847338998,SS
217810,19,PETER YORKE WAY,-122.42391999780001,37.7858302024,MS
217818,133,ALICE B TOKLAS PL,-122.4207848978,37.7852601995,SS
217839,1919,POST ST,-122.4337308982,37.7850013998,SS
217906,1705,FILLMORE ST,-122.4331845992,37.7853162018,SS
217949,1847,GEARY BLVD,-122.43431509999998,37.7839759019,-
217968,1940,GEARY BLVD,-122.4360289869,37.7841107383,-
218024,940,ELLIS ST,-122.4224394017,37.7837067981,SS
218051,84,GROVE ST,-122.4176861026,37.778656701500005,MS
218132,728,TURK ST,-122.42181600040001,37.7818738994,SS
218139,839,FRANKLIN ST,-122.42252789780001,37.782562998,SS
218190,1205,FILLMORE ST,-122.4322508999,37.780706797600004,SS
218223,1504,FILLMORE ST,-122.4326748007,37.7834728983,-
218229,104,GROVE ST,-122.4185692982,37.7785441995,-
218313,826,GOUGH ST,-122.4238017012,37.7813839995,MS
218335,81,GROVE ST,-122.4179949981,37.7784199015,-
218388,737,GOLDEN GATE AVE,-122.4232347996,37.7806070027,SS
218392,317,VAN NESS AVE,-122.42020240030001,37.778765599100005,SS
218400,936,ELLIS ST,-122.42229109790001,37.7837257021,SS
218417,123,GROVE ST,-122.4191348978,37.778274699,MS
218494,521,MCALLISTER ST,-122.4211947003,37.7799163003,SS
218510,901,GOUGH ST,-122.424026001,37.7816480015,MS
218521,804,GOUGH ST,-122.42367500040001,37.7807569996,MS
218546,323,VAN NESS AVE,-122.4201880002,37.7788822026,SS
218644,540,MCALLISTER ST,-122.4217003022,37.779976398600006,-
224113,1516,HAIGHT ST,-122.447521202,37.769994898600004,-
218701,905,TURK ST,-122.4241858692,37.7814559244,SS
218773,1505,DIVISADERO ST,-122.4396528077,37.7836369463,SS
218852,330,POLK ST,-122.41837009950001,37.7798063018,MS
218880,410,MCALLISTER ST,-122.4191617982,37.7802996998,SS
218884,2311,GEARY BLVD,-122.4414273014,37.7829216988,SS
218906,625,VAN NESS AVE,-122.4207431001,37.7817173981,MS
218929,515,FRANKLIN ST,-122.42190189819999,37.7794885998,MS
218931,827,TURK ST,-122.42333519799999,37.7815559012,SS
218939,537,GOLDEN GATE AVE,-122.41997789940001,37.7810218007,SS
218966,447,MCALLISTER ST,-122.4197064989,37.7800244995,-
219006,625,TURK ST,-122.41946964030001,37.7820482484,MS
219017,326,GOUGH ST,-122.42283900059999,37.776609701000005,SS
219025,56,OAK ST,-122.420732198,37.7753258002,MS
219041,533,HAYES ST,-122.4258559995,37.7764539988,SS
219051,62,10TH ST,-122.41610559979999,37.7753127021,SS
219074,612,DIVISADERO ST,-122.43777689870001,37.7754220021,SS
219101,1238,FULTON ST,-122.43797139799999,37.776949799499995,SS
219148,1221,FILLMORE ST,-122.43233619979999,37.7811284018,SS
219226,230,GOUGH ST,-122.4226723013,37.7757851005,SS
219273,129,OAK ST,-122.4218777024,37.77504449790001,SS
219329,719,DIVISADERO ST,-122.4382057001,37.7764374976,SS
219374,131,OAK ST,-122.4219499991,37.7750353002,SS
219466,405,HAYES ST,-122.42319880209999,37.7767931026,SS
219548,306,GOUGH ST,-122.4227503982,37.7761716013,SS
219674,409,HAYES ST,-122.4233360977,37.7767756012,SS
219697,6,10TH ST,-122.4173314978,37.776290501400005,-
219712,116,HAYES ST,-122.41871619940001,37.7774894991,-
219785,22,10TH ST,-122.41693159719999,37.77597149730001,MS
219803,1454,HOWARD ST,-122.41549099950001,37.7732695014,MS
219814,221,HAYES ST,-122.42053931950001,37.777132406599996,-
219822,316,GROVE ST,-122.4222197008,37.778003499700006,MS
219858,5,HICKORY ST,-122.41985170139999,37.775818902000005,MS
219881,502,HAYES ST,-122.4248435998,37.77670770220001,-
219912,1407,FILLMORE ST,-122.4326260013,37.7825609025,SS
219915,706,DIVISADERO ST,-122.4379203916,37.7761058919,SS
219950,119,FRANKLIN ST,-122.4211590995,37.775786698699996,SS
219989,305,GOUGH ST,-122.4229218351,37.7761744728,SS
220000,1308,FULTON ST,-122.4386078024,37.7768688974,SS
220102,3864,24TH ST,-122.4291346983,37.7516473987,SS
220230,1126,VALENCIA ST,-122.4210046993,37.7545774997,SS
220248,3867,24TH ST,-122.4290961024,37.7515396018,SS
220255,1524,MISSION ST,-122.4178701022,37.7738338997,SS
220265,38,BRADY ST,-122.4202383977,37.772689099299996,SS
220267,78,12TH ST,-122.4190157016,37.7732931998,SS
220277,1004,SHOTWELL ST,-122.4152008125,37.7522423965,SS
220296,2609,MISSION ST,-122.41862650190001,37.7551328008,SS
220335,3945,24TH ST,-122.4309950003,37.7514250994,SS
220404,2761,24TH ST,-122.40769860120001,37.752826900100004,SS
220469,1205,SOUTH VAN NESS AVE,-122.4162940026,37.753779799600004,SS
220490,3215,23RD ST,-122.41714420139999,37.7538770017,SS
220518,3167,24TH ST,-122.41579489940001,37.7523364023,SS
220556,2711,MISSION ST,-122.4184694027,37.7534726978,SS
220581,1626,MARKET ST,-122.4209915006,37.7739723016,SS
220634,3232,23RD ST,-122.4177406018,37.7539347027,SS
220767,2806,24TH ST,-122.40853129860001,37.7528868028,SS
220801,3824,24TH ST,-122.4283458998,37.7516949017,SS
220808,3904,24TH ST,-122.4299637021,37.751597397800005,SS
220875,924,IOWA ST,-122.39182734309999,37.7546423284,MS
220929,851,IOWA ST,-122.391849279,37.755299415399996,MS
220941,1329,ILLINOIS ST,-122.3869421763,37.754481903,MS
221016,4033,24TH ST,-122.4329388977,37.7513078981,SS
221019,2832,MISSION ST,-122.4184374006,37.7512544998,SS
221026,3319,MISSION ST,-122.4210896024,37.7435447023,SS
221052,3186,MISSION ST,-122.4198297017,37.7458492004,-
221103,7,BAY VIEW ST,-122.3920038004,37.73239630170001,SS
221108,3816,MISSION ST,-122.4247351491,37.7355518982,SS
221125,4019,24TH ST,-122.43254160110001,37.7513318983,SS
221140,433,CORTLAND AVE,-122.4167813991,37.739142297600004,SS
221197,3409,MISSION ST,-122.4221270976,37.7419379026,SS
221199,3450,25TH ST,-122.4202654992,37.7505672005,SS
221261,1248,VALENCIA ST,-122.4208058193,37.7525008039,-
221363,2905,MISSION ST,-122.41817950059999,37.750462002,-
221393,3445,25TH ST,-122.4201358982,37.7504813977,SS
221444,198,DAY ST,-122.42644390059999,37.742953800500004,SS
221496,3173,MISSION ST,-122.4194803999,37.7460378994,SS
221512,1418,VALENCIA ST,-122.42055840200001,37.7499159992,-
221517,512,CORTLAND AVE,-122.4159751997,37.7389537998,SS
221558,3163,MISSION ST,-122.4192544014,37.7463876986,-
221606,1638,VALENCIA ST,-122.420286901,37.7470806026,SS
221650,2843,MISSION ST,-122.4182279983,37.7509684981,-
221678,1629,VALENCIA ST,-122.42009330139999,37.747322699899996,SS
221722,1415,VALENCIA ST,-122.42035539790001,37.7500600003,SS
221741,31,29TH ST,-122.4220952534,37.7439233404,SS
221816,3131,MISSION ST,-122.4187543986,37.747161700300005,SS
221823,3506,MISSION ST,-122.42332589969999,37.7404387993,SS
221830,4061,24TH ST,-122.4331807994,37.751101300900004,MS
221836,1520,SOUTH VAN NESS AVE,-122.4159920977,37.7485031009,SS
221874,3302,24TH ST,-122.41869250100001,37.752269302399995,SS
221885,2923,MISSION ST,-122.4181356018,37.7500038975,SS
221936,1022,IOWA ST,-122.39152733610001,37.7535942878,MS
221978,4061,24TH ST,-122.43300399879999,37.7511737022,MS
222005,1333,25TH ST,-122.3924273123,37.752525567,MS
222765,160,VALENCIA ST,-122.422495499,37.7700997003,SS
222093,2705,SAN BRUNO AVE,-122.4034388007,37.7274673012,SS
222114,4808,MISSION ST,-122.4377248024,37.7209718012,SS
222115,1934,MISSION ST,-122.41982419760001,37.765684002,SS
222128,2042,MISSION ST,-122.4196363983,37.7637794995,SS
222195,130,CAPP ST,-122.41867979959999,37.7641545002,SS
222248,2011,MISSION ST,-122.41953820149999,37.7646559001,-
222317,48,PERSIA AVE,-122.43542650129999,37.7228100978,SS
222337,2033,MISSION ST,-122.4194799026,37.7640475024,SS
222345,3012,16TH ST,-122.4203050003,37.7650818013,MS
222348,105,MCCOPPIN ST,-122.4227501021,37.7715008025,-
222420,5114,03RD ST,-122.39184159940001,37.7319387001,SS
222446,1924,MISSION ST,-122.4198478011,37.765930401999995,SS
222448,3333,18TH ST,-122.4185451974,37.7618299023,SS
222510,3347,18TH ST,-122.4190098007,37.7618019012,SS
222534,169,CAPP ST,-122.4184859217,37.7636510379,SS
222564,25,VALENCIA ST,-122.4224388988,37.7718175993,SS
222574,4622,MISSION ST,-122.4353407991,37.724121200700004,SS
222639,143,CAPP ST,-122.41849996239999,37.763797709,SS
222760,1912,MISSION ST,-122.4198779832,37.7662456442,SS
222792,20,NORTON ST,-122.43505039969999,37.7253695008,MS
